Kind,Name,SumEssential,SumCyclomaticStrict,SumCyclomaticModified,SumCyclomatic,RatioCommentToCode,PercentLackOfCohesionModified,PercentLackOfCohesion,MinEssentialKnots,MaxNesting,MaxInheritanceTree,MaxEssentialKnots,MaxEssential,MaxCyclomaticStrict,MaxCyclomaticModified,MaxCyclomatic,Knots,Essential,CyclomaticStrict,CyclomaticModified,Cyclomatic,CountStmtExe_Php,CountStmtExe_Javascript,CountStmtExe,CountStmtDecl_Php,CountStmtDecl_Javascript,CountStmtDecl,CountStmt,CountSemicolon,CountPathLog,CountPath,CountOutput,CountLineComment_Php,CountLineComment_Javascript,CountLineComment_Html,CountLineComment,CountLineCodeExe,CountLineCodeDecl,CountLineCode_Php,CountLineCode_Javascript,CountLineCode,CountLineBlank_Php,CountLineBlank_Javascript,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountDeclMethodProtected,CountDeclMethodPrivate,CountDeclMethodDefault,CountDeclMethodAll,CountDeclMethod,CountDeclInstanceVariablePublic,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePrivate,CountDeclInstanceVariable,CountDeclInstanceMethod,CountDeclFunction,CountDeclFile,CountDeclExecutableUnit,CountDeclClassVariable,CountDeclClassMethod,CountDeclClass,CountClassDerived,CountClassCoupledModified,CountClassCoupled,CountClassBase,AvgLineComment,AvgLineCode,AvgLineBlank,AvgLine,AvgEssential,AvgCyclomaticStrict,AvgCyclomaticModified,AvgCyclomatic
Protected Method,"CH.ifa.draw.application.DrawApplication.createFileMenu",1,1,1,1,0.08,,,0,0,,0,,,,,0,1,1,1,1,,,26,,,9,35,28,0,1,4,,,,4,40,3,,,48,,,,1,55,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anonymous Class,"CH.ifa.draw.application.DrawApplication.createFileMenu.(Anon_2)",1,1,1,1,0.00,0,0,,0,2,,1,1,1,1,,,,,,,,1,,,1,2,1,,,,,,,0,3,0,,,4,,,1,,4,,,,0,,0,0,0,1,1,,,,0,1,,,,0,0,,0,1,1,1,0,3,0,3,1,1,1,1
Public Method,"CH.ifa.draw.application.DrawApplication.createFileMenu.(Anon_2).actionPerformed",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,2,0,,,3,,,,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anonymous Class,"CH.ifa.draw.application.DrawApplication.createFileMenu.(Anon_3)",1,1,1,1,0.00,0,0,,0,2,,1,1,1,1,,,,,,,,1,,,1,2,1,,,,,,,0,3,0,,,4,,,1,,4,,,,0,,0,0,0,1,1,,,,0,1,,,,0,0,,0,1,1,1,0,3,0,3,1,1,1,1
Public Method,"CH.ifa.draw.application.DrawApplication.createFileMenu.(Anon_3).actionPerformed",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,2,0,,,3,,,,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anonymous Class,"CH.ifa.draw.application.DrawApplication.createFileMenu.(Anon_4)",1,1,1,1,0.00,0,0,,0,2,,1,1,1,1,,,,,,,,1,,,1,2,1,,,,,,,0,3,0,,,4,,,1,,4,,,,0,,0,0,0,1,1,,,,0,1,,,,0,0,,0,1,1,1,0,3,0,3,1,1,1,1
Public Method,"CH.ifa.draw.application.DrawApplication.createFileMenu.(Anon_4).actionPerformed",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,2,0,,,3,,,,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anonymous Class,"CH.ifa.draw.application.DrawApplication.createFileMenu.(Anon_5)",1,1,1,1,0.00,0,0,,0,2,,1,1,1,1,,,,,,,,1,,,1,2,1,,,,,,,0,3,0,,,4,,,1,,4,,,,0,,0,0,0,1,1,,,,0,1,,,,0,0,,0,1,1,1,0,3,0,3,1,1,1,1
Public Method,"CH.ifa.draw.application.DrawApplication.createFileMenu.(Anon_5).actionPerformed",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,2,0,,,3,,,,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anonymous Class,"CH.ifa.draw.application.DrawApplication.createFileMenu.(Anon_6)",1,1,1,1,0.00,0,0,,0,2,,1,1,1,1,,,,,,,,1,,,1,2,1,,,,,,,0,3,0,,,4,,,1,,4,,,,0,,0,0,0,1,1,,,,0,1,,,,0,0,,0,1,1,1,0,3,0,3,1,1,1,1
Public Method,"CH.ifa.draw.application.DrawApplication.createFileMenu.(Anon_6).actionPerformed",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,2,0,,,3,,,,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anonymous Class,"CH.ifa.draw.application.DrawApplication.createFileMenu.(Anon_7)",1,1,1,1,0.00,0,0,,0,2,,1,1,1,1,,,,,,,,1,,,1,2,1,,,,,,,0,3,0,,,4,,,1,,4,,,,0,,0,0,0,1,1,,,,0,1,,,,0,0,,0,1,1,1,0,3,0,3,1,1,1,1
Public Method,"CH.ifa.draw.application.DrawApplication.createFileMenu.(Anon_7).actionPerformed",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,2,0,,,3,,,,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.application.DrawApplication.createFontMenu",1,2,2,2,0.50,,,0,1,,0,,,,,0,1,2,2,2,,,4,,,4,8,6,0,2,6,,,,4,6,3,,,8,,,,3,12,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.application.DrawApplication.createFontSizeMenu",1,2,2,2,0.33,,,0,1,,0,,,,,0,1,2,2,2,,,4,,,4,8,6,0,2,5,,,,3,6,3,,,9,,,,3,12,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.application.DrawApplication.createFontStyleMenu",1,1,1,1,0.30,,,0,0,,0,,,,,0,1,1,1,1,,,4,,,2,6,5,0,1,4,,,,3,8,2,,,10,,,,5,13,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.application.DrawApplication.createMenus",1,1,1,1,0.57,,,0,0,,0,,,,,0,1,1,1,1,,,5,,,1,6,5,0,1,6,,,,4,5,1,,,7,,,,3,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.application.DrawApplication.createSelectionTool",1,1,1,1,1.33,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,3,,,,4,1,1,,,3,,,,1,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.application.DrawApplication.createStatusLine",1,1,1,1,0.60,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,2,4,3,0,1,2,,,,3,3,2,,,5,,,,1,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.application.DrawApplication.createToolButton",1,1,1,1,0.75,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,3,1,2,,,4,,,,8,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.application.DrawApplication.createToolPalette",1,1,1,1,0.50,,,0,0,,0,,,,,0,1,1,1,1,,,3,,,2,5,4,0,1,4,,,,3,4,2,,,6,,,,2,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.application.DrawApplication.createTools",1,1,1,1,1.33,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,2,4,3,0,1,4,,,,8,4,2,,,6,,,,8,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.application.DrawApplication.defaultSize",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,3,1,1,,,3,,,,1,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.application.DrawApplication.destroy",1,1,1,1,2.00,,,0,0,,0,,,,,0,1,1,1,1,,,0,,,1,1,0,0,1,0,,,,4,0,1,,,2,,,,2,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.drawing",1,1,1,1,1.67,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,5,1,1,,,3,,,,3,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.exit",1,1,1,1,0.83,,,0,0,,0,,,,,0,1,1,1,1,,,4,,,1,5,4,0,1,4,,,,5,4,1,,,6,,,,2,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.application.DrawApplication.getDrawingViewSize",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,3,1,1,,,3,,,,1,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.application.DrawApplication.getSavePath",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,6,,,5,11,9,0,2,6,,,,0,10,5,,,13,,,,4,13,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.application.DrawApplication.guessType",3,3,3,3,0.00,,,2,1,,2,,,,,2,3,3,3,3,,,5,,,1,6,3,0,3,2,,,,0,5,1,,,7,,,,2,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.application.DrawApplication.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,690,690,0,0,2,2,,,,,,,,,,,0,,0,,,0,,,,,2,0,2,690,0,0,0,0
Private Method,"CH.ifa.draw.application.DrawApplication.initDrawing",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,4,,,1,5,4,0,1,5,,,,0,4,1,,,6,,,,7,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.application.DrawApplication.loadDrawing",1,3,3,3,0.00,,,0,1,,0,,,,,2,1,3,3,3,,,6,,,2,8,5,0,3,6,,,,0,8,2,,,10,,,,2,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.open",1,1,1,1,0.25,,,0,0,,0,,,,,0,1,1,1,1,,,14,,,5,19,18,0,1,18,,,,5,18,5,,,20,,,,8,32,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.paletteUserOver",1,2,2,2,0.71,,,0,1,,0,,,,,1,1,2,2,2,,,3,,,2,5,3,0,2,2,,,,5,5,2,,,7,,,,3,12,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.paletteUserSelected",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,2,4,3,0,1,4,,,,5,3,2,,,5,,,,1,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.print",1,3,3,3,0.29,,,0,2,,0,,,,,0,1,3,3,3,,,7,,,3,10,7,0,3,8,,,,4,10,4,,,14,,,,3,19,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.promptNew",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,3,1,1,,,3,,,,1,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.promptOpen",1,2,2,2,0.25,,,0,1,,0,,,,,0,1,2,2,2,,,5,,,4,9,7,0,2,6,,,,3,9,5,,,12,,,,2,15,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.promptSaveAs",1,3,3,3,0.33,,,0,2,,0,,,,,0,1,3,3,3,,,5,,,2,7,4,0,3,4,,,,3,6,2,,,9,,,,1,12,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.promptSaveAsSerialized",1,3,3,3,0.33,,,0,2,,0,,,,,0,1,3,3,3,,,5,,,2,7,4,0,3,4,,,,3,6,2,,,9,,,,1,12,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.application.DrawApplication.readFromObjectInput",1,3,3,3,0.00,,,0,1,,0,,,,,3,1,3,3,3,,,8,,,3,11,9,0,3,6,,,,0,12,3,,,15,,,,6,15,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.application.DrawApplication.readFromStorableInput",1,2,2,2,0.00,,,0,1,,0,,,,,1,1,2,2,2,,,6,,,3,9,7,0,2,7,,,,0,9,3,,,12,,,,5,12,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.application.DrawApplication.saveAsObjectOutput",1,2,2,2,0.10,,,0,1,,0,,,,,1,1,2,2,2,,,4,,,3,7,5,0,2,4,,,,1,7,3,,,10,,,,4,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.application.DrawApplication.saveAsStorableOutput",1,2,2,2,0.10,,,0,1,,0,,,,,1,1,2,2,2,,,4,,,3,7,5,0,2,5,,,,1,7,3,,,10,,,,4,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.selectionChanged",1,1,1,1,0.86,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,4,6,5,0,1,3,,,,6,5,4,,,7,,,,2,13,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.setDrawing",1,1,1,1,0.75,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,1,3,2,0,1,2,,,,3,2,1,,,4,,,,3,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.application.DrawApplication.setSelected",1,3,3,3,0.00,,,0,1,,0,,,,,0,1,3,3,3,,,5,,,1,6,3,1,4,3,,,,0,5,1,,,7,,,,4,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.application.DrawApplication.setTool",1,3,3,3,0.00,,,0,1,,0,,,,,0,1,3,3,3,,,6,,,1,7,4,1,4,4,,,,0,6,1,,,9,,,,6,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.showStatus",1,1,1,1,1.67,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,5,1,1,,,3,,,,6,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.application.DrawApplication.stripTrailingAsterisks",1,2,2,2,0.17,,,0,1,,0,,,,,1,1,2,2,2,,,3,,,1,4,2,0,2,4,,,,1,4,1,,,6,,,,3,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.tool",1,1,1,1,1.67,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,5,1,1,,,3,,,,1,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.toolDone",1,2,2,2,0.83,,,0,1,,0,,,,,0,1,2,2,2,,,3,,,1,4,2,0,2,4,,,,5,3,1,,,6,,,,5,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.application.DrawApplication.view",1,1,1,1,1.67,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,5,1,1,,,3,,,,9,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Package,"CH.ifa.draw.contrib",90,156,135,149,0.27,,,,4,,,3,9,6,9,,,,,,,,307,,,288,595,453,,,,,,,194,438,280,,,730,,,78,,1104,,,,187,,2,2,2,,84,,,,13,79,,8,,4,5,9,,,,,1,7,0,9,1,1,1,1
Public Class,"CH.ifa.draw.contrib.ChopPolygonConnector",3,3,3,3,0.64,0,0,,0,3,,1,1,1,1,,,,,,,,2,,,5,7,3,,,,,,,7,3,5,,,11,,,2,,22,,,,4,,1,0,0,19,3,,,,0,3,,,,1,0,,0,2,2,1,0,2,0,2,1,1,1,1
Public Constructor,"CH.ifa.draw.contrib.ChopPolygonConnector.ChopPolygonConnector",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,2,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Constructor,"CH.ifa.draw.contrib.ChopPolygonConnector.ChopPolygonConnector",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,0,,,1,1,0,0,1,1,,,,0,0,1,,,2,,,,0,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protected Method,"CH.ifa.draw.contrib.ChopPolygonConnector.chop",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,2,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.contrib.ChopPolygonConnector.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,91,91,0,0,0,0,,,,,,,,,,,0,,0,,,0,,,,,2,0,0,91,0,0,0,0
Public Class,"CH.ifa.draw.contrib.DiamondFigure",6,6,6,6,0.32,0,0,,0,4,,1,1,1,1,,,,,,,,13,,,11,24,17,,,,,,,10,17,11,,,31,,,5,,50,,,,9,,1,0,0,63,6,,,,0,6,,,,0,0,,0,0,0,1,0,4,0,5,1,1,1,1
Public Constructor,"CH.ifa.draw.contrib.DiamondFigure.DiamondFigure",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Constructor,"CH.ifa.draw.contrib.DiamondFigure.DiamondFigure",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,2,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.DiamondFigure.connectionInsets",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,2,3,2,0,1,2,,,,0,2,2,,,4,,,,2,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.DiamondFigure.containsPoint",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,3,,,,0,1,1,,,3,,,,2,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.DiamondFigure.draw",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,4,,,2,6,5,0,1,6,,,,0,5,2,,,7,,,,1,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.contrib.DiamondFigure.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,139,139,0,0,0,0,,,,,,,,,,,0,,0,,,0,,,,,2,0,0,139,0,0,0,0
Protected Method,"CH.ifa.draw.contrib.DiamondFigure.polygon",1,1,1,1,0.11,,,0,0,,0,,,,,0,1,1,1,1,,,5,,,3,8,7,0,1,3,,,,1,7,3,,,9,,,,6,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Class,"CH.ifa.draw.contrib.PolygonFigure",36,71,67,67,0.30,60,61,,4,3,,3,7,6,6,,,,,,,,147,,,128,275,206,,,,,,,96,218,115,,,316,,,34,,478,,,,67,,0,0,0,81,34,,,,2,29,,,,2,5,,0,8,8,1,2,9,0,12,1,2,1,1
Public Constructor,"CH.ifa.draw.contrib.PolygonFigure.PolygonFigure",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Constructor,"CH.ifa.draw.contrib.PolygonFigure.PolygonFigure",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,4,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Constructor,"CH.ifa.draw.contrib.PolygonFigure.PolygonFigure",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,4,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.addPoint",1,1,1,1,0.75,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,1,3,2,0,1,2,,,,3,2,1,,,4,,,,4,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.basicDisplayBox",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,3,,,6,9,8,0,1,4,,,,0,8,6,,,10,,,,7,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.basicMoveBy",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,3,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Static Method,"CH.ifa.draw.contrib.PolygonFigure.bounds",1,6,6,6,0.19,,,0,2,,0,,,,,0,1,6,6,6,,,11,,,9,20,14,1,17,1,,,,3,13,8,,,16,,,,5,20,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.center",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,3,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Static Method,"CH.ifa.draw.contrib.PolygonFigure.center",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,5,,,5,10,8,0,2,1,,,,0,7,4,,,10,,,,8,11,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.chop",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,3,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Static Method,"CH.ifa.draw.contrib.PolygonFigure.chop",1,6,6,6,0.11,,,0,3,,0,,,,,0,1,6,6,6,,,14,,,11,25,19,1,12,4,,,,4,27,10,,,36,,,,9,41,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.connectorAt",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.containsPoint",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,3,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.displayBox",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,2,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Static Method,"CH.ifa.draw.contrib.PolygonFigure.distanceFromLine",3,4,3,3,2.81,,,2,1,,2,,,,,2,3,4,3,3,,,5,,,10,15,12,0,3,3,,,,45,12,12,,,16,,,,8,70,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.drawBackground",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,2,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.drawFrame",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,2,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.findSegment",1,3,3,3,0.27,,,0,2,,0,,,,,0,1,3,3,3,,,6,,,6,12,9,0,3,2,,,,4,11,6,,,15,,,,8,20,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.getPolygon",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,3,1,1,,,3,,,,6,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.handles",1,2,2,2,0.14,,,0,1,,0,,,,,0,1,2,2,2,,,5,,,3,8,6,0,2,5,,,,1,5,2,,,7,,,,2,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.contrib.PolygonFigure.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,530,530,0,0,6,6,,,,,,,,,,,0,,0,,,0,,,,,2,0,6,530,0,0,0,0
Public Method,"CH.ifa.draw.contrib.PolygonFigure.insertPointAt",1,3,3,3,0.17,,,0,1,,0,,,,,0,1,3,3,3,,,13,,,6,19,16,1,4,3,,,,3,14,4,,,18,,,,9,22,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.contrib.PolygonFigure.isEmpty",1,3,1,1,0.00,,,0,0,,0,,,,,0,1,3,1,1,,,1,,,1,2,1,0,1,2,,,,0,2,1,,,4,,,,3,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
